clip,time,length,bladeX,bladeY,bladeZ,hipsYaw,leftX,leftY,leftZ,rightX,rightY,rightZ
Pelag_MX_SaberAttackA,0.583333,0.800000,0.268194,0.113395,-0.410057,292.970900,-0.312076,0.008584,0.262871,0.243968,0.010950,-0.158766
Pelag_MX_SaberAttackA,0.586667,0.800000,0.270093,0.114451,-0.410084,292.881200,-0.312170,0.008573,0.262036,0.243913,0.010851,-0.159354
Pelag_MX_SaberAttackA,0.590000,0.800000,0.271867,0.115496,-0.410164,292.808300,-0.312247,0.008568,0.261259,0.243868,0.010754,-0.159901
Pelag_MX_SaberAttackA,0.593333,0.800000,0.273517,0.116531,-0.410298,292.751800,-0.312307,0.008566,0.260536,0.243844,0.010664,-0.160403
Pelag_MX_SaberAttackA,0.596667,0.800000,0.275043,0.117556,-0.410487,292.711700,-0.312350,0.008569,0.259867,0.243854,0.010586,-0.160857
Pelag_MX_SaberAttackA,0.600000,0.800000,0.276447,0.118569,-0.410730,292.687600,-0.312375,0.008575,0.259249,0.243911,0.010526,-0.161258
Pelag_MX_SaberAttackA,0.603333,0.800000,0.277731,0.119571,-0.411027,292.679300,-0.312382,0.008583,0.258682,0.244027,0.010490,-0.161603
Pelag_MX_SaberAttackA,0.606667,0.800000,0.278893,0.120561,-0.411380,292.686600,-0.312372,0.008594,0.258163,0.244215,0.010482,-0.161887
Pelag_MX_SaberAttackA,0.610000,0.800000,0.279937,0.121539,-0.411787,292.709200,-0.312342,0.008606,0.257690,0.244488,0.010509,-0.162109
Pelag_MX_SaberAttackA,0.613333,0.800000,0.280862,0.122505,-0.412249,292.746900,-0.312295,0.008618,0.257262,0.244859,0.010577,-0.162265
Pelag_MX_SaberAttackA,0.616667,0.800000,0.281670,0.123459,-0.412766,292.799500,-0.312228,0.008631,0.256878,0.245341,0.010693,-0.162351
Pelag_MX_SaberAttackA,0.620000,0.800000,0.282361,0.124399,-0.413337,292.866700,-0.312141,0.008644,0.256536,0.245946,0.010863,-0.162367
Pelag_MX_SaberAttackA,0.623333,0.800000,0.282936,0.125326,-0.413961,292.948300,-0.312036,0.008656,0.256234,0.246688,0.011095,-0.162310
Pelag_MX_SaberAttackA,0.626667,0.800000,0.283396,0.126239,-0.414639,293.044000,-0.311910,0.008667,0.255970,0.247578,0.011398,-0.162179
Pelag_MX_SaberAttackA,0.630000,0.800000,0.283742,0.127139,-0.415369,293.153700,-0.311764,0.008676,0.255742,0.248630,0.011780,-0.161974
Pelag_MX_SaberAttackA,0.633333,0.800000,0.283974,0.128024,-0.416151,293.277000,-0.311599,0.008684,0.255550,0.249856,0.012249,-0.161694
Pelag_MX_SaberAttackA,0.636667,0.800000,0.284093,0.128895,-0.416984,293.413800,-0.311412,0.008689,0.255389,0.251261,0.012814,-0.161344
Pelag_MX_SaberAttackA,0.640000,0.800000,0.284100,0.129751,-0.417867,293.563800,-0.311201,0.008690,0.255257,0.252836,0.013471,-0.160932
Pelag_MX_SaberAttackA,0.643333,0.800000,0.283995,0.130592,-0.418799,293.726800,-0.310966,0.008688,0.255156,0.254571,0.014217,-0.160461
Pelag_MX_SaberAttackA,0.646667,0.800000,0.283779,0.131418,-0.419779,293.902500,-0.310704,0.008683,0.255084,0.256455,0.015047,-0.159935
Pelag_MX_SaberAttackA,0.650000,0.800000,0.283453,0.132228,-0.420807,294.090700,-0.310413,0.008675,0.255043,0.258478,0.015959,-0.159358
Pelag_MX_SaberAttackA,0.653333,0.800000,0.283017,0.133022,-0.421880,294.291200,-0.310093,0.008664,0.255033,0.260630,0.016948,-0.158733
Pelag_MX_SaberAttackA,0.656667,0.800000,0.282471,0.133800,-0.422998,294.503700,-0.309741,0.008651,0.255053,0.262899,0.018012,-0.158065
Pelag_MX_SaberAttackA,0.660000,0.800000,0.281816,0.134562,-0.424159,294.727900,-0.309356,0.008636,0.255106,0.265276,0.019145,-0.157357
Pelag_MX_SaberAttackA,0.663333,0.800000,0.281053,0.135307,-0.425362,294.963800,-0.308935,0.008618,0.255189,0.267750,0.020343,-0.156612
Pelag_MX_SaberAttackA,0.666667,0.800000,0.280182,0.136035,-0.426606,295.210900,-0.308479,0.008599,0.255304,0.270311,0.021602,-0.155833
Pelag_MX_SaberAttackA,0.670000,0.800000,0.279204,0.136746,-0.427889,295.469200,-0.307991,0.008579,0.255451,0.272938,0.022911,-0.155026
Pelag_MX_SaberAttackA,0.673333,0.800000,0.278119,0.137440,-0.429210,295.738200,-0.307479,0.008560,0.255630,0.275609,0.024260,-0.154199
Pelag_MX_SaberAttackA,0.676667,0.800000,0.276927,0.138117,-0.430566,296.017900,-0.306947,0.008542,0.255839,0.278314,0.025645,-0.153363
Pelag_MX_SaberAttackA,0.680000,0.800000,0.275630,0.138777,-0.431958,296.308000,-0.306397,0.008526,0.256076,0.281041,0.027060,-0.152523
Pelag_MX_SaberAttackA,0.683333,0.800000,0.274227,0.139418,-0.433382,296.608100,-0.305833,0.008511,0.256337,0.283781,0.028500,-0.151689
Pelag_MX_SaberAttackA,0.686667,0.800000,0.272719,0.140043,-0.434837,296.918200,-0.305256,0.008498,0.256622,0.286524,0.029958,-0.150866
Pelag_MX_SaberAttackA,0.690000,0.800000,0.271107,0.140649,-0.436321,297.237900,-0.304671,0.008487,0.256927,0.289260,0.031427,-0.150061
Pelag_MX_SaberAttackA,0.693333,0.800000,0.269391,0.141238,-0.437833,297.567000,-0.304080,0.008477,0.257250,0.291981,0.032900,-0.149280
Pelag_MX_SaberAttackA,0.696667,0.800000,0.267572,0.141809,-0.439371,297.905300,-0.303486,0.008470,0.257589,0.294677,0.034369,-0.148528
Pelag_MX_SaberAttackA,0.700000,0.800000,0.265649,0.142363,-0.440934,298.252500,-0.302891,0.008465,0.257942,0.297342,0.035825,-0.147810
Pelag_MX_SaberAttackA,0.703333,0.800000,0.263624,0.142898,-0.442518,298.608400,-0.302299,0.008462,0.258307,0.299988,0.037287,-0.147149
Pelag_MX_SaberAttackA,0.706667,0.800000,0.261498,0.143416,-0.444123,298.972800,-0.301713,0.008462,0.258680,0.302626,0.038777,-0.146567
Pelag_MX_SaberAttackA,0.710000,0.800000,0.259269,0.143917,-0.445747,299.345400,-0.301135,0.008463,0.259061,0.305245,0.040290,-0.146063
Pelag_MX_SaberAttackA,0.713333,0.800000,0.256941,0.144400,-0.447387,299.726000,-0.300569,0.008468,0.259448,0.307834,0.041824,-0.145639
Pelag_MX_SaberAttackA,0.716667,0.800000,0.254512,0.144866,-0.449042,300.114300,-0.300018,0.008475,0.259837,0.310385,0.043373,-0.145294
Pelag_MX_SaberAttackA,0.720000,0.800000,0.251984,0.145315,-0.450710,300.510000,-0.299485,0.008484,0.260227,0.312888,0.044934,-0.145028
Pelag_MX_SaberAttackA,0.723333,0.800000,0.249357,0.145747,-0.452389,300.913100,-0.298971,0.008496,0.260616,0.315333,0.046502,-0.144839
Pelag_MX_SaberAttackA,0.726667,0.800000,0.246631,0.146162,-0.454076,301.323200,-0.298482,0.008510,0.261002,0.317713,0.048070,-0.144725
Pelag_MX_SaberAttackA,0.730000,0.800000,0.243808,0.146561,-0.455771,301.740000,-0.298019,0.008528,0.261383,0.320019,0.049634,-0.144685
Pelag_MX_SaberAttackA,0.733333,0.800000,0.240888,0.146944,-0.457472,302.163400,-0.297585,0.008548,0.261757,0.322242,0.051187,-0.144716
Pelag_MX_SaberAttackA,0.736667,0.800000,0.237865,0.147316,-0.459186,302.595500,-0.297157,0.008564,0.262135,0.324385,0.052732,-0.144828
Pelag_MX_SaberAttackA,0.740000,0.800000,0.234738,0.147683,-0.460916,303.037900,-0.296713,0.008571,0.262528,0.326451,0.054270,-0.145025
Pelag_MX_SaberAttackA,0.743333,0.800000,0.231513,0.148040,-0.462652,303.489600,-0.296257,0.008571,0.262937,0.328435,0.055794,-0.145295
Pelag_MX_SaberAttackA,0.746667,0.800000,0.228199,0.148384,-0.464385,303.949600,-0.295794,0.008565,0.263359,0.330336,0.057298,-0.145624
Pelag_MX_SaberAttackA,0.750000,0.800000,0.224804,0.148713,-0.466106,304.416900,-0.295329,0.008554,0.263796,0.332148,0.058775,-0.145998
Pelag_MX_SaberAttackA,0.753333,0.800000,0.221336,0.149022,-0.467804,304.890500,-0.294866,0.008540,0.264246,0.333871,0.060219,-0.146402
Pelag_MX_SaberAttackA,0.756667,0.800000,0.217804,0.149310,-0.469471,305.369300,-0.294412,0.008525,0.264710,0.335502,0.061623,-0.146821
Pelag_MX_SaberAttackA,0.760000,0.800000,0.214217,0.149573,-0.471098,305.852400,-0.293969,0.008509,0.265186,0.337039,0.062979,-0.147241
Pelag_MX_SaberAttackA,0.763333,0.800000,0.210583,0.149807,-0.472676,306.338700,-0.293543,0.008495,0.265675,0.338480,0.064282,-0.147645
Pelag_MX_SaberAttackA,0.766667,0.800000,0.206911,0.150010,-0.474197,306.827200,-0.293137,0.008483,0.266177,0.339823,0.065526,-0.148018
Pelag_MX_SaberAttackA,0.770000,0.800000,0.204252,0.150074,-0.475054,307.170100,-0.292948,0.008649,0.266495,0.341184,0.067170,-0.148394
Pelag_MX_SaberAttackA,0.773333,0.800000,0.203189,0.149948,-0.474935,307.285900,-0.293073,0.009085,0.266522,0.342614,0.069475,-0.148799
Pelag_MX_SaberAttackA,0.776667,0.800000,0.203021,0.149707,-0.474262,307.273900,-0.293374,0.009671,0.266388,0.344036,0.072144,-0.149209
Pelag_MX_SaberAttackA,0.780000,0.800000,0.203042,0.149423,-0.473445,307.233600,-0.293714,0.010286,0.266225,0.345382,0.074878,-0.149609
Pelag_MX_SaberAttackA,0.783333,0.800000,0.202550,0.149169,-0.472891,307.263800,-0.293962,0.010813,0.266163,0.346586,0.077376,-0.149997
Pelag_MX_SaberAttackA,0.786667,0.800000,0.200849,0.149014,-0.473001,307.463000,-0.293987,0.011136,0.266335,0.347584,0.079334,-0.150377
Pelag_MX_SaberAttackA,0.790000,0.800000,0.197232,0.149027,-0.474160,307.930300,-0.293663,0.011141,0.266873,0.348326,0.080452,-0.150759
Pelag_MX_SaberAttackA,0.793333,0.800000,0.190961,0.149267,-0.476708,308.765400,-0.292860,0.010716,0.267907,0.348794,0.080451,-0.151150
Pelag_MX_SaberAttackA,0.796667,0.800000,0.181242,0.149789,-0.480908,310.070800,-0.291438,0.009748,0.269565,0.349029,0.079095,-0.151548
Pelag_MX_SaberAttackA,0.800000,0.800000,0.167188,0.150631,-0.486889,311.952400,-0.289248,0.008129,0.271969,0.349167,0.076222,-0.151939
Pelag_MX_SaberAttackB,0.000000,1.633333,0.167188,0.150631,-0.486889,311.952400,-0.289248,0.008129,0.271969,0.349167,0.076222,-0.151939
Pelag_MX_SaberAttackB,0.003327,1.633333,0.148154,0.154843,-0.494240,314.467500,-0.286176,0.009032,0.275292,0.350297,0.076037,-0.151828
Pelag_MX_SaberAttackB,0.006653,1.633333,0.124436,0.158923,-0.502029,317.547900,-0.282321,0.009278,0.279471,0.353319,0.076311,-0.151127
Pelag_MX_SaberAttackB,0.009980,1.633333,0.096633,0.162860,-0.509432,321.099400,-0.277872,0.009044,0.284249,0.358141,0.077111,-0.150437
Pelag_MX_SaberAttackB,0.013306,1.633333,0.065436,0.166654,-0.515684,325.028100,-0.273016,0.008501,0.289385,0.364560,0.078422,-0.150324
Pelag_MX_SaberAttackB,0.016633,1.633333,0.031616,0.170318,-0.520153,329.241500,-0.267932,0.007809,0.294659,0.372239,0.080105,-0.151253
Pelag_MX_SaberAttackB,0.019959,1.633333,-0.004007,0.173884,-0.522381,333.651100,-0.262769,0.007103,0.299873,0.380705,0.081872,-0.153532
Pelag_MX_SaberAttackB,0.023286,1.633333,-0.040600,0.177403,-0.522112,338.174600,-0.257633,0.006491,0.304858,0.389380,0.083281,-0.157266
Pelag_MX_SaberAttackB,0.026612,1.633333,-0.077377,0.180948,-0.519298,342.737700,-0.252574,0.006042,0.309458,0.397604,0.083744,-0.162333
Pelag_MX_SaberAttackB,0.029939,1.633333,-0.113639,0.184608,-0.514078,347.275700,-0.247575,0.005784,0.313533,0.404672,0.082548,-0.168373
Pelag_MX_SaberAttackB,0.033265,1.633333,-0.148812,0.188491,-0.506745,351.734200,-0.242556,0.005705,0.316944,0.409840,0.078888,-0.174788
Pelag_MX_SaberAttackB,0.036592,1.633333,-0.185052,0.192345,-0.496455,356.442300,-0.236865,0.005388,0.319876,0.412870,0.071450,-0.181048
Pelag_MX_SaberAttackB,0.039919,1.633333,-0.224066,0.195773,-0.481617,1.702932,-0.230059,0.004613,0.322608,0.414911,0.060764,-0.186700
Pelag_MX_SaberAttackB,0.043245,1.633333,-0.264223,0.198749,-0.461935,7.367876,-0.222433,0.003670,0.325087,0.417186,0.048859,-0.191287
Pelag_MX_SaberAttackB,0.046572,1.633333,-0.303801,0.201319,-0.437626,13.268120,-0.214351,0.002830,0.327249,0.420745,0.037618,-0.194801
Pelag_MX_SaberAttackB,0.049898,1.633333,-0.341163,0.203618,-0.409501,19.215820,-0.206235,0.002320,0.329022,0.426258,0.028575,-0.197689
Pelag_MX_SaberAttackB,0.053225,1.633333,-0.374975,0.205872,-0.378950,25.010430,-0.198533,0.002304,0.330338,0.433823,0.022720,-0.200682
Pelag_MX_SaberAttackB,0.056551,1.633333,-0.404375,0.208396,-0.347814,30.447260,-0.191675,0.002874,0.331132,0.442925,0.020381,-0.204513
Pelag_MX_SaberAttackB,0.059878,1.633333,-0.429051,0.211570,-0.318190,35.325900,-0.186040,0.004048,0.331352,0.452568,0.021242,-0.209645
Pelag_MX_SaberAttackB,0.063204,1.633333,-0.449190,0.215815,-0.292233,39.455800,-0.181927,0.005787,0.330961,0.461540,0.024488,-0.216143
Pelag_MX_SaberAttackB,0.066531,1.633333,-0.465305,0.221580,-0.272005,42.657600,-0.179561,0.008031,0.329943,0.468682,0.029059,-0.223723
Pelag_MX_SaberAttackB,0.069857,1.633333,-0.478387,0.226568,-0.259375,44.811430,-0.178677,0.007530,0.328137,0.473074,0.030354,-0.231610
Pelag_MX_SaberAttackB,0.073184,1.633333,-0.489685,0.234147,-0.254028,46.048970,-0.178685,0.007194,0.325506,0.474650,0.030412,-0.238924
Pelag_MX_SaberAttackB,0.076511,1.633333,-0.499759,0.243991,-0.254463,46.567420,-0.179429,0.007159,0.322361,0.473888,0.029425,-0.245421
Pelag_MX_SaberAttackB,0.079837,1.633333,-0.508867,0.255603,-0.259124,46.555220,-0.180805,0.007476,0.319022,0.471322,0.027672,-0.251101
Pelag_MX_SaberAttackB,0.083164,1.633333,-0.517160,0.268427,-0.266412,46.197070,-0.182735,0.008175,0.315750,0.467449,0.025497,-0.256072
Pelag_MX_SaberAttackB,0.086490,1.633333,-0.524818,0.281844,-0.274682,45.678540,-0.185136,0.009228,0.312709,0.462685,0.023194,-0.260467
Pelag_MX_SaberAttackB,0.089817,1.633333,-0.532130,0.295172,-0.282245,45.189500,-0.187898,0.010526,0.309953,0.457350,0.020957,-0.264400
Pelag_MX_SaberAttackB,0.093143,1.633333,-0.539512,0.307674,-0.287365,44.925910,-0.190875,0.011886,0.307434,0.451677,0.018869,-0.267958
Pelag_MX_SaberAttackB,0.096470,1.633333,-0.547457,0.318565,-0.288258,45.089820,-0.193889,0.013067,0.305045,0.445863,0.016948,-0.271204
Pelag_MX_SaberAttackB,0.099796,1.633333,-0.556417,0.327020,-0.283079,45.887310,-0.196757,0.013829,0.302680,0.440151,0.015224,-0.274189
Pelag_MX_SaberAttackB,0.103123,1.633333,-0.566607,0.333388,-0.271671,47.326980,-0.199951,0.014368,0.300665,0.434065,0.013436,-0.276661
Pelag_MX_SaberAttackB,0.106449,1.633333,-0.577602,0.338849,-0.255953,49.180910,-0.204022,0.015117,0.299383,0.426994,0.011365,-0.278372
Pelag_MX_SaberAttackB,0.109776,1.633333,-0.588710,0.343363,-0.236636,51.359560,-0.208675,0.016095,0.298729,0.419454,0.009367,-0.279484
Pelag_MX_SaberAttackB,0.113103,1.633333,-0.599283,0.346892,-0.214504,53.771630,-0.213612,0.017311,0.298577,0.411933,0.007763,-0.280177
Pelag_MX_SaberAttackB,0.116429,1.633333,-0.608759,0.349410,-0.190429,56.323560,-0.218547,0.018739,0.298737,0.404822,0.006789,-0.280655
Pelag_MX_SaberAttackB,0.119756,1.633333,-0.616710,0.350910,-0.165363,58.920120,-0.223212,0.020312,0.298928,0.398379,0.006573,-0.281139
Pelag_MX_SaberAttackB,0.123082,1.633333,-0.622861,0.351403,-0.140316,61.465410,-0.227360,0.021909,0.298765,0.392715,0.007125,-0.281851
Pelag_MX_SaberAttackB,0.126409,1.633333,-0.627099,0.350923,-0.116325,63.864020,-0.230770,0.023366,0.297764,0.387806,0.008342,-0.282986
Pelag_MX_SaberAttackB,0.129735,1.633333,-0.629461,0.349519,-0.094424,66.022000,-0.233227,0.024482,0.295355,0.383518,0.010031,-0.284698
Pelag_MX_SaberAttackB,0.133062,1.633333,-0.630104,0.347246,-0.075620,67.847460,-0.234506,0.025045,0.290909,0.379657,0.011942,-0.287107
Pelag_MX_SaberAttackB,0.136388,1.633333,-0.629085,0.341931,-0.059191,69.408790,-0.234173,0.023055,0.283624,0.376038,0.012354,-0.290243
Pelag_MX_SaberAttackB,0.139715,1.633333,-0.626409,0.334665,-0.043351,70.878320,-0.232174,0.020189,0.273320,0.372553,0.012918,-0.293917
Pelag_MX_SaberAttackB,0.143041,1.633333,-0.622307,0.326013,-0.028321,72.242780,-0.228926,0.017153,0.260504,0.369117,0.013627,-0.297919
Pelag_MX_SaberAttackB,0.146368,1.633333,-0.617035,0.316389,-0.014323,73.488470,-0.224817,0.014407,0.245794,0.365668,0.014337,-0.302053
Pelag_MX_SaberAttackB,0.149695,1.633333,-0.610873,0.306190,-0.001564,74.602130,-0.220199,0.012248,0.229933,0.362169,0.014915,-0.306138
Pelag_MX_SaberAttackB,0.153021,1.633333,-0.604125,0.295797,0.009756,75.570830,-0.215400,0.010769,0.213761,0.358604,0.015239,-0.310018
Pelag_MX_SaberAttackB,0.156348,1.633333,-0.597124,0.285572,0.019448,76.381840,-0.210738,0.009854,0.198166,0.354973,0.015203,-0.313564
Pelag_MX_SaberAttackB,0.159674,1.633333,-0.590225,0.275854,0.027328,77.022370,-0.206551,0.009229,0.184044,0.351289,0.014709,-0.316677
Pelag_MX_SaberAttackB,0.163001,1.633333,-0.583794,0.266964,0.033216,77.479520,-0.203240,0.008540,0.172253,0.347568,0.013680,-0.319286
Pelag_MX_SaberAttackB,0.166327,1.633333,-0.578206,0.259206,0.036935,77.740110,-0.201336,0.007482,0.163584,0.343824,0.012049,-0.321344
Pelag_MX_SaberAttackB,0.169654,1.633333,-0.573462,0.254792,0.037993,77.755650,-0.201107,0.008254,0.158023,0.340018,0.012130,-0.323069
Pelag_MX_SaberAttackB,0.172980,1.633333,-0.569137,0.250962,0.036183,77.496570,-0.202432,0.008977,0.154349,0.336090,0.011853,-0.324840
Pelag_MX_SaberAttackB,0.176307,1.633333,-0.565158,0.247406,0.032023,77.007900,-0.205626,0.010102,0.151731,0.332063,0.011193,-0.326703
Pelag_MX_SaberAttackB,0.179633,1.633333,-0.561433,0.244096,0.026024,76.335020,-0.210772,0.012308,0.149281,0.327981,0.010395,-0.328683
Pelag_MX_SaberAttackB,0.182960,1.633333,-0.557871,0.241012,0.018692,75.523340,-0.217603,0.016049,0.146185,0.323904,0.009671,-0.330783
Pelag_MX_SaberAttackB,0.186287,1.633333,-0.554395,0.238131,0.010530,74.618270,-0.225502,0.021421,0.141882,0.319900,0.009189,-0.332971
Pelag_MX_SaberAttackB,0.189613,1.633333,-0.550948,0.235435,0.002037,73.665290,-0.233647,0.028122,0.136213,0.316038,0.009060,-0.335178
Pelag_MX_SaberAttackB,0.192940,1.633333,-0.547502,0.232903,-0.006292,72.709980,-0.241204,0.035492,0.129480,0.312376,0.009340,-0.337299
Pelag_MX_SaberAttackB,0.196266,1.633333,-0.544058,0.230515,-0.013965,71.797890,-0.247512,0.042622,0.122377,0.308951,0.010023,-0.339192
Pelag_MX_SaberAttackB,0.199593,1.633333,-0.540642,0.228248,-0.020496,70.974640,-0.252151,0.048496,0.115832,0.305774,0.011062,-0.340687
Pelag_MX_SaberAttackB,0.202919,1.633333,-0.537284,0.226096,-0.026071,70.218190,-0.255253,0.052621,0.110712,0.302925,0.012475,-0.341609
Pelag_MX_SaberAttackB,0.206246,1.633333,-0.533980,0.224063,-0.031547,69.442210,-0.257478,0.055424,0.107194,0.300493,0.014306,-0.341983
Pelag_MX_SaberAttackB,0.209572,1.633333,-0.530731,0.222145,-0.036940,68.648260,-0.259083,0.057036,0.105104,0.298397,0.016437,-0.341927
Pelag_MX_SaberAttackB,0.212899,1.633333,-0.527534,0.220337,-0.042253,67.839050,-0.260282,0.057648,0.104178,0.296557,0.018757,-0.341559
Pelag_MX_SaberAttackB,0.216225,1.633333,-0.524393,0.218633,-0.047492,67.017260,-0.261254,0.057484,0.104107,0.294894,0.021161,-0.341000
Pelag_MX_SaberAttackB,0.219552,1.633333,-0.521305,0.217032,-0.052661,66.185530,-0.262155,0.056780,0.104553,0.293331,0.023545,-0.340377
Pelag_MX_SaberAttackB,0.222879,1.633333,-0.518273,0.215530,-0.057766,65.346500,-0.263120,0.055774,0.105172,0.291797,0.025807,-0.339822
Pelag_MX_SaberAttackB,0.226205,1.633333,-0.515297,0.214124,-0.062814,64.502750,-0.264270,0.054694,0.105626,0.290225,0.027845,-0.339475
Pelag_MX_SaberAttackB,0.229532,1.633333,-0.512378,0.212815,-0.067812,63.656850,-0.265717,0.053755,0.105580,0.288551,0.029562,-0.339483
Pelag_MX_SaberAttackB,0.232858,1.633333,-0.509518,0.211600,-0.072766,62.811350,-0.267559,0.053164,0.104707,0.286718,0.030863,-0.340000
Pelag_MX_SaberAttackB,0.236185,1.633333,-0.506717,0.210480,-0.077685,61.968790,-0.269729,0.052815,0.102982,0.284596,0.031822,-0.341192
Pelag_MX_SaberAttackB,0.239511,1.633333,-0.503978,0.209455,-0.082576,61.131630,-0.271971,0.052272,0.100811,0.282108,0.032708,-0.343118
Pelag_MX_SaberAttackB,0.242838,1.633333,-0.501302,0.208525,-0.087449,60.302400,-0.274246,0.051546,0.098251,0.279368,0.033579,-0.345731
Pelag_MX_SaberAttackB,0.246164,1.633333,-0.498690,0.207693,-0.092311,59.483520,-0.276521,0.050657,0.095358,0.276489,0.034473,-0.348968
Pelag_MX_SaberAttackB,0.249491,1.633333,-0.496145,0.206960,-0.097173,58.677440,-0.278764,0.049625,0.092189,0.273573,0.035414,-0.352749
Pelag_MX_SaberAttackB,0.252817,1.633333,-0.493668,0.206328,-0.102044,57.886620,-0.280951,0.048469,0.088807,0.270714,0.036405,-0.356983
Pelag_MX_SaberAttackB,0.256144,1.633333,-0.491262,0.205801,-0.106934,57.113460,-0.283058,0.047207,0.085279,0.267994,0.037436,-0.361566
Pelag_MX_SaberAttackB,0.259471,1.633333,-0.488928,0.205383,-0.111851,56.360360,-0.285070,0.045856,0.081675,0.265482,0.038483,-0.366385
Pelag_MX_SaberAttackB,0.262797,1.633333,-0.486669,0.205077,-0.116808,55.629770,-0.286972,0.044431,0.078068,0.263238,0.039523,-0.371318
Pelag_MX_SaberAttackB,0.266124,1.633333,-0.484488,0.204889,-0.121813,54.924100,-0.288754,0.042946,0.074535,0.261312,0.040541,-0.376238
Pelag_MX_SaberAttackB,0.269450,1.633333,-0.482475,0.204897,-0.126865,54.256810,-0.290407,0.041316,0.070967,0.259706,0.041772,-0.381627
Pelag_MX_SaberAttackB,0.272777,1.633333,-0.480758,0.205209,-0.131962,53.641940,-0.291927,0.039425,0.067099,0.258245,0.043601,-0.388255
Pelag_MX_SaberAttackB,0.276103,1.633333,-0.479272,0.205775,-0.137129,53.067460,-0.293311,0.037373,0.063004,0.256737,0.045978,-0.395629
Pelag_MX_SaberAttackB,0.279430,1.633333,-0.477947,0.206543,-0.142388,52.520820,-0.294567,0.035257,0.058757,0.255033,0.048813,-0.403244
Pelag_MX_SaberAttackB,0.282756,1.633333,-0.476711,0.207458,-0.147758,51.989510,-0.295711,0.033169,0.054431,0.253034,0.051962,-0.410620
Pelag_MX_SaberAttackB,0.286083,1.633333,-0.475488,0.208465,-0.153258,51.460970,-0.296770,0.031192,0.050099,0.250694,0.055233,-0.417318
Pelag_MX_SaberAttackB,0.289409,1.633333,-0.474199,0.209508,-0.158903,50.922600,-0.297781,0.029399,0.045831,0.248019,0.058387,-0.422955
Pelag_MX_SaberAttackB,0.292736,1.633333,-0.472764,0.210530,-0.164708,50.361790,-0.298792,0.027859,0.041698,0.245049,0.061147,-0.427210
Pelag_MX_SaberAttackB,0.296063,1.633333,-0.471099,0.211469,-0.170686,49.765830,-0.299865,0.026628,0.037768,0.241839,0.063224,-0.429820
Pelag_MX_SaberAttackB,0.299389,1.633333,-0.469116,0.212266,-0.176846,49.121970,-0.301070,0.025761,0.034108,0.238426,0.064333,-0.430577
Pelag_MX_SaberAttackB,0.302716,1.633333,-0.466861,0.211531,-0.183071,48.444620,-0.302537,0.023875,0.030609,0.234785,0.063074,-0.429589
